day,city,S,E,I,R
2,Texarkana,78541.00,0.00,0.00,0.00
2,Flower Mound,77886.00,0.00,0.00,0.00
2,Cedar Park,77474.00,0.00,0.00,0.00
2,Mansfield,75398.00,0.00,0.00,0.00
2,Missouri City,75233.99,0.00,0.01,0.00
2,San Marcos,74469.00,0.00,0.00,0.00
2,Sherman,73984.00,0.00,0.00,0.00
2,North Richland Hills,70338.00,0.00,0.00,0.00
2,Leander,67880.00,0.00,0.00,0.00
2,Spring,67102.99,0.00,0.01,0.00
2,Victoria,66523.00,0.00,0.00,0.00
2,Pflugerville,65162.00,0.00,0.00,0.00
2,Rowlett,64139.00,0.00,0.00,0.00
2,Euless,60373.00,0.00,0.00,0.00
2,Wylie,58991.00,0.00,0.00,0.00
2,DeSoto,55896.00,0.00,0.00,0.00
2,Texas City,54159.00,0.00,0.00,0.00
2,Kyle,52439.00,0.00,0.00,0.00
2,Little Elm,51426.00,0.00,0.00,0.00
2,Burleson,50981.00,0.00,0.00,0.00
2,Grapevine,50875.00,0.00,0.00,0.00
2,Rockwall,49605.00,0.00,0.00,0.00
2,Bedford,49191.00,0.00,0.00,0.00
2,Cedar Hill,48547.00,0.00,0.00,0.00
2,Huntsville,46917.00,0.00,0.00,0.00
2,Haltom City,45681.00,0.00,0.00,0.00
2,Keller,45598.00,0.00,0.00,0.00
2,The Colony,44916.00,0.00,0.00,0.00
2,Waxahachie,43591.00,0.00,0.00,0.00
2,Channelview,43535.99,0.00,0.01,0.00
2,Schertz,43128.00,0.00,0.00,0.00
2,Coppell,42029.00,0.00,0.00,0.00
2,Weslaco,41437.00,0.00,0.00,0.00
2,Friendswood,40826.99,0.00,0.00,0.00
2,Lancaster,40753.00,0.00,0.00,0.00
2,Hurst,39912.00,0.00,0.00,0.00
2,Duncanville,39879.00,0.00,0.00,0.00
2,Rosenberg,39467.00,0.00,0.00,0.00
2,Mission Bend,37279.99,0.00,0.00,0.00
2,Midlothian,37256.00,0.00,0.00,0.00
2,Copperas Cove,37149.00,0.00,0.00,0.00
2,Farmers Branch,36254.00,0.00,0.00,0.00
2,Socorro,36237.00,0.00,0.00,0.00
2,La Porte,36077.00,0.00,0.00,0.00
2,San Juan,35674.00,0.00,0.00,0.00
2,Timberwood Park,34980.00,0.00,0.00,0.00
2,Del Rio,34638.00,0.00,0.00,0.00
2,Prosper,34567.00,0.00,0.00,0.00
2,Lufkin,34158.00,0.00,0.00,0.00
2,Weatherford,33924.00,0.00,0.00,0.00
2,Cibolo,33829.00,0.00,0.00,0.00
2,Deer Park,33822.99,0.00,0.00,0.00
2,Harker Heights,33595.00,0.00,0.00,0.00
2,Cleburne,32966.00,0.00,0.00,0.00
2,Canyon Lake,32924.00,0.00,0.00,0.00
2,Hutto,32188.00,0.00,0.00,0.00
2,Nacogdoches,32104.00,0.00,0.00,0.00
2,West Odessa,31985.00,0.00,0.00,0.00
2,Seguin,31789.00,0.00,0.00,0.00
2,Southlake,31044.00,0.00,0.00,0.00
2,Greenville,29936.00,0.00,0.00,0.00
2,Sachse,29075.00,0.00,0.00,0.00
2,Converse,28764.00,0.00,0.00,0.00
2,Forney,28222.00,0.00,0.00,0.00
2,Eagle Pass,28186.00,0.00,0.00,0.00
2,Lake Jackson,27902.00,0.00,0.00,0.00
2,Alvin,27700.00,0.00,0.00,0.00
2,Balch Springs,27181.00,0.00,0.00,0.00
2,Celina,27141.00,0.00,0.00,0.00
2,Fulshear,26986.00,0.00,0.00,0.00
2,Colleyville,25906.00,0.00,0.00,0.00
2,Fort Hood,25786.00,0.00,0.00,0.00
2,Denison,25347.00,0.00,0.00,0.00
2,Corsicana,25344.00,0.00,0.00,0.00
2,University Park,25104.00,0.00,0.00,0.00
2,Kingsville,25061.00,0.00,0.00,0.00
2,Pecan Grove,24798.00,0.00,0.00,0.00
2,Big Spring,24769.00,0.00,0.00,0.00
2,Paris,24678.00,0.00,0.00,0.00
2,San Benito,24677.00,0.00,0.00,0.00
2,Cloverleaf,24629.99,0.00,0.00,0.00
2,Kerrville,24532.00,0.00,0.00,0.00
2,Saginaw,24467.00,0.00,0.00,0.00
2,Benbrook,24430.00,0.00,0.00,0.00
2,Fresno,24087.00,0.00,0.00,0.00
2,Katy,23900.00,0.00,0.00,0.00
2,Belton,23769.00,0.00,0.00,0.00
2,Marshall,23646.00,0.00,0.00,0.00
2,Watauga,23336.00,0.00,0.00,0.00
2,Horizon City,23069.00,0.00,0.00,0.00
2,Corinth,22868.00,0.00,0.00,0.00
2,Dickinson,21612.00,0.00,0.00,0.00
2,Ennis,21546.00,0.00,0.00,0.00
2,Stephenville,21345.00,0.00,0.00,0.00
2,Murphy,21001.00,0.00,0.00,0.00
2,Anna,20975.00,0.00,0.00,0.00
2,Princeton,20966.00,0.00,0.00,0.00
2,Brushy Creek,20953.00,0.00,0.00,0.00
2,Fate,20757.00,0.00,0.00,0.00
2,Portland,20369.00,0.00,0.00,0.00
2,Alamo,20008.00,0.00,0.00,0.00
2,Plainview,19893.00,0.00,0.00,0.00
2,Universal City,19853.00,0.00,0.00,0.00
2,Angleton,19597.00,0.00,0.00,0.00
2,Boerne,19509.00,0.00,0.00,0.00
2,Alton,19205.00,0.00,0.00,0.00
2,Orange,19178.00,0.00,0.00,0.00
2,Cinco Ranch,19139.00,0.00,0.00,0.00
2,Lakeway,19130.00,0.00,0.00,0.00
2,Terrell,19019.00,0.00,0.00,0.00
2,Crowley,19007.00,0.00,0.00,0.00
2,Seagoville,18968.00,0.00,0.00,0.00
2,Palestine,18888.00,0.00,0.00,0.00
2,La Marque,18833.00,0.00,0.00,0.00
2,Brownwood,18805.00,0.00,0.00,0.00
2,Steiner Ranch,18683.00,0.00,0.00,0.00
2,Nederland,18475.00,0.00,0.00,0.00
2,White Settlement,18119.00,0.00,0.00,0.00
2,Brenham,18086.00,0.00,0.00,0.00
2,Bay City,17816.00,0.00,0.00,0.00
2,Alice,17797.00,0.00,0.00,0.00
2,Gainesville,17688.00,0.00,0.00,0.00
2,Melissa,17497.00,0.00,0.00,0.00
2,Royse City,17357.00,0.00,0.00,0.00
2,Stafford,17279.00,0.00,0.00,0.00
2,Glenn Heights,17175.00,0.00,0.00,0.00
2,Addison,17128.00,0.00,0.00,0.00
2,Bellaire,17115.99,0.00,0.01,0.00
2,Groves,17021.00,0.00,0.00,0.00
2,Manor,16917.00,0.00,0.00,0.00
2,Donna,16774.00,0.00,0.00,0.00
2,Taylor,16767.00,0.00,0.00,0.00
2,Pampa,16735.00,0.00,0.00,0.00
2,Humble,16489.00,0.00,0.00,0.00
2,Mercedes,16449.00,0.00,0.00,0.00
2,Hewitt,16244.00,0.00,0.00,0.00
2,Sulphur Springs,16185.00,0.00,0.00,0.00
2,Mount Pleasant,16061.00,0.00,0.00,0.00
2,Gatesville,16058.00,0.00,0.00,0.00
2,South Houston,16016.99,0.00,0.00,0.00
2,Highland Village,16004.00,0.00,0.00,0.00
2,Red Oak,15909.00,0.00,0.00,0.00
2,Rendon,15894.00,0.00,0.00,0.00
2,Live Oak,15875.00,0.00,0.00,0.00
2,Palmview,15650.00,0.00,0.00,0.00
2,Buda,15487.00,0.00,0.00,0.00
2,Aldine,15433.99,0.00,0.01,0.00
2,Canyon,15398.00,0.00,0.00,0.00
2,Uvalde,15344.00,0.00,0.00,0.00
2,Rio Grande City,15258.00,0.00,0.00,0.00
2,Mineral Wells,15130.00,0.00,0.00,0.00
2,West University Place,14906.98,0.01,0.01,0.00
2,Hereford,14874.00,0.00,0.00,0.00
2,Lockhart,14708.00,0.00,0.00,0.00
2,Dumas,14362.00,0.00,0.00,0.00
2,Hidalgo,14250.00,0.00,0.00,0.00
2,Jacksonville,14186.00,0.00,0.00,0.00
2,Wells Branch,14156.00,0.00,0.00,0.00
2,Forest Hill,13923.00,0.00,0.00,0.00
2,Lumberton,13803.00,0.00,0.00,0.00
2,Azle,13734.00,0.00,0.00,0.00
2,Port Neches,13627.00,0.00,0.00,0.00
2,Seabrook,13617.00,0.00,0.00,0.00
2,Beeville,13518.00,0.00,0.00,0.00
2,Trophy Club,13454.00,0.00,0.00,0.00
2,Kilgore,13444.00,0.00,0.00,0.00
2,Andrews,13416.00,0.00,0.00,0.00
2,Henderson,13348.00,0.00,0.00,0.00
2,Tomball,13032.00,0.00,0.00,0.00
2,Athens,13013.00,0.00,0.00,0.00
2,Manvel,12873.00,0.00,0.00,0.00
2,Santa Fe,12828.00,0.00,0.00,0.00
2,Robinson,12668.00,0.00,0.00,0.00
2,Lantana,12583.00,0.00,0.00,0.00
2,Levelland,12565.00,0.00,0.00,0.00
2,Borger,12398.00,0.00,0.00,0.00
2,Webster,12283.00,0.00,0.00,0.00
2,El Campo,12220.00,0.00,0.00,0.00
2,Richmond,12117.00,0.00,0.00,0.00
2,Hornsby Bend,12021.00,0.00,0.00,0.00
2,Fort Bliss,12009.00,0.00,0.00,0.00
2,Granbury,11665.00,0.00,0.00,0.00
2,Roma,11543.00,0.00,0.00,0.00
2,Four Corners,11490.00,0.00,0.00,0.00
2,Leon Valley,11479.00,0.00,0.00,0.00
2,Port Lavaca,11410.00,0.00,0.00,0.00
2,La Homa,11389.00,0.00,0.00,0.00
2,Snyder,11310.00,0.00,0.00,0.00
2,Selma,11302.00,0.00,0.00,0.00
2,Fredericksburg,11254.00,0.00,0.00,0.00
2,Iowa Colony,11028.00,0.00,0.00,0.00
2,Heartland,11019.00,0.00,0.00,0.00
2,Burkburnett,11012.00,0.00,0.00,0.00
2,Elgin,10996.00,0.00,0.00,0.00
2,Pleasanton,10854.00,0.00,0.00,0.00
2,Scenic Oaks,10727.00,0.00,0.00,0.00
2,Clute,10650.00,0.00,0.00,0.00
2,Freeport,10639.00,0.00,0.00,0.00
2,Fair Oaks Ranch,10630.00,0.00,0.00,0.00
2,Bonham,10594.00,0.00,0.00,0.00
2,Fairview,10570.00,0.00,0.00,0.00
3,Houston,6046372.76,7.19,9.31,2.74
3,Dallas,5843631.99,0.01,0.01,0.00
3,San Antonio,2069842.98,0.01,0.01,0.00
3,Austin,1915030.98,0.01,0.01,0.00
3,Fort Worth,941311.00,0.00,0.00,0.00
3,El Paso,862494.00,0.00,0.00,0.00
3,McAllen,810034.00,0.00,0.00,0.00
3,Denton,455152.00,0.00,0.00,0.00
3,Arlington,394769.00,0.00,0.00,0.00
3,Corpus Christi,339431.99,0.00,0.00,0.00
3,Plano,287339.00,0.00,0.00,0.00
3,Lubbock,283024.00,0.00,0.00,0.00
3,Killeen,261099.00,0.00,0.00,0.00
3,Laredo,255949.00,0.00,0.00,0.00
3,Irving,255036.00,0.00,0.00,0.00
3,Garland,245298.00,0.00,0.00,0.00
3,Brownsville,223416.00,0.00,0.00,0.00
3,College Station,215767.99,0.00,0.00,0.00
3,Frisco,210238.00,0.00,0.00,0.00
3,Amarillo,205100.00,0.00,0.00,0.00
3,Galveston,202809.98,0.01,0.01,0.00
3,McKinney,202314.00,0.00,0.00,0.00
3,Grand Prairie,198564.00,0.00,0.00,0.00
3,Waco,197594.00,0.00,0.00,0.00
3,Odessa,162648.00,0.00,0.00,0.00
3,Pasadena,149344.95,0.02,0.03,0.01
3,Mesquite,148848.00,0.00,0.00,0.00
3,Beaumont,146553.99,0.00,0.00,0.00
3,Midland,143714.00,0.00,0.00,0.00
3,Carrollton,132741.00,0.00,0.00,0.00
3,Tyler,131037.00,0.00,0.00,0.00
3,Lewisville,128313.00,0.00,0.00,0.00
3,Abilene,127130.00,0.00,0.00,0.00
3,Pearland,125982.95,0.02,0.02,0.01
3,Round Rock,124288.00,0.00,0.00,0.00
3,Temple,123932.00,0.00,0.00,0.00
3,Richardson,118269.00,0.00,0.00,0.00
3,The Woodlands,116915.98,0.01,0.01,0.00
3,Harlingen,115767.00,0.00,0.00,0.00
3,League City,114884.98,0.01,0.01,0.00
3,Port Arthur,114860.00,0.00,0.00,0.00
3,Longview,112687.00,0.00,0.00,0.00
3,Sugar Land,109734.97,0.01,0.01,0.00
3,Allen,107684.00,0.00,0.00,0.00
3,Edinburg,102561.00,0.00,0.00,0.00
3,Wichita Falls,102558.00,0.00,0.00,0.00
3,San Angelo,99507.00,0.00,0.00,0.00
3,New Braunfels,98700.00,0.00,0.00,0.00
3,Conroe,96975.99,0.00,0.01,0.00
3,Atascocita,93925.97,0.01,0.02,0.00
3,Mission,86234.00,0.00,0.00,0.00
3,Bryan,86169.00,0.00,0.00,0.00
3,Baytown,84537.98,0.01,0.01,0.00
3,Pharr,79809.00,0.00,0.00,0.00
3,Georgetown,78803.00,0.00,0.00,0.00
3,Texarkana,78541.00,0.00,0.00,0.00
3,Flower Mound,77886.00,0.00,0.00,0.00
3,Cedar Park,77474.00,0.00,0.00,0.00
3,Mansfield,75398.00,0.00,0.00,0.00
3,Missouri City,75233.97,0.01,0.01,0.00
3,San Marcos,74469.00,0.00,0.00,0.00
3,Sherman,73984.00,0.00,0.00,0.00
3,North Richland Hills,70338.00,0.00,0.00,0.00
3,Leander,67880.00,0.00,0.00,0.00
3,Spring,67102.98,0.01,0.01,0.00
3,Victoria,66523.00,0.00,0.00,0.00
3,Pflugerville,65162.00,0.00,0.00,0.00
3,Rowlett,64139.00,0.00,0.00,0.00
3,Euless,60373.00,0.00,0.00,0.00
3,Wylie,58991.00,0.00,0.00,0.00
3,DeSoto,55896.00,0.00,0.00,0.00
3,Texas City,54158.99,0.00,0.00,0.00
3,Kyle,52439.00,0.00,0.00,0.00
3,Little Elm,51426.00,0.00,0.00,0.00
3,Burleson,50981.00,0.00,0.00,0.00
3,Grapevine,50875.00,0.00,0.00,0.00
3,Rockwall,49605.00,0.00,0.00,0.00
3,Bedford,49191.00,0.00,0.00,0.00
3,Cedar Hill,48547.00,0.00,0.00,0.00
3,Huntsville,46917.00,0.00,0.00,0.00
3,Haltom City,45681.00,0.00,0.00,0.00
3,Keller,45598.00,0.00,0.00,0.00
3,The Colony,44916.00,0.00,0.00,0.00
3,Waxahachie,43591.00,0.00,0.00,0.00
3,Channelview,43535.98,0.01,0.01,0.00
3,Schertz,43128.00,0.00,0.00,0.00
3,Coppell,42029.00,0.00,0.00,0.00
3,Weslaco,41437.00,0.00,0.00,0.00
3,Friendswood,40826.99,0.00,0.00,0.00
3,Lancaster,40753.00,0.00,0.00,0.00
3,Hurst,39912.00,0.00,0.00,0.00
3,Duncanville,39879.00,0.00,0.00,0.00
3,Rosenberg,39466.99,0.00,0.00,0.00
3,Mission Bend,37279.99,0.00,0.01,0.00
3,Midlothian,37256.00,0.00,0.00,0.00
3,Copperas Cove,37149.00,0.00,0.00,0.00
3,Farmers Branch,36254.00,0.00,0.00,0.00
3,Socorro,36237.00,0.00,0.00,0.00
3,La Porte,36076.99,0.00,0.00,0.00
3,San Juan,35674.00,0.00,0.00,0.00
3,Timberwood Park,34980.00,0.00,0.00,0.00
3,Del Rio,34638.00,0.00,0.00,0.00
3,Prosper,34567.00,0.00,0.00,0.00
3,Lufkin,34158.00,0.00,0.00,0.00
3,Weatherford,33924.00,0.00,0.00,0.00
3,Cibolo,33829.00,0.00,0.00,0.00
3,Deer Park,33822.99,0.00,0.01,0.00
3,Harker Heights,33595.00,0.00,0.00,0.00
3,Cleburne,32966.00,0.00,0.00,0.00
3,Canyon Lake,32924.00,0.00,0.00,0.00
3,Hutto,32188.00,0.00,0.00,0.00
3,Nacogdoches,32104.00,0.00,0.00,0.00
3,West Odessa,31985.00,0.00,0.00,0.00
3,Seguin,31789.00,0.00,0.00,0.00
3,Southlake,31044.00,0.00,0.00,0.00
3,Greenville,29936.00,0.00,0.00,0.00
3,Sachse,29075.00,0.00,0.00,0.00
3,Converse,28764.00,0.00,0.00,0.00
3,Forney,28222.00,0.00,0.00,0.00
3,Eagle Pass,28186.00,0.00,0.00,0.00
3,Lake Jackson,27902.00,0.00,0.00,0.00
3,Alvin,27700.00,0.00,0.00,0.00
3,Balch Springs,27181.00,0.00,0.00,0.00
3,Celina,27141.00,0.00,0.00,0.00
3,Fulshear,26986.00,0.00,0.00,0.00
3,Colleyville,25906.00,0.00,0.00,0.00
3,Fort Hood,25786.00,0.00,0.00,0.00
3,Denison,25347.00,0.00,0.00,0.00
3,Corsicana,25344.00,0.00,0.00,0.00
3,University Park,25104.00,0.00,0.00,0.00
3,Kingsville,25061.00,0.00,0.00,0.00
3,Pecan Grove,24797.99,0.00,0.00,0.00
3,Big Spring,24769.00,0.00,0.00,0.00
3,Paris,24678.00,0.00,0.00,0.00
3,San Benito,24677.00,0.00,0.00,0.00
3,Cloverleaf,24629.99,0.01,0.01,0.00
3,Kerrville,24532.00,0.00,0.00,0.00
3,Saginaw,24467.00,0.00,0.00,0.00
3,Benbrook,24430.00,0.00,0.00,0.00
3,Fresno,24086.99,0.00,0.00,0.00
3,Katy,23900.00,0.00,0.00,0.00
3,Belton,23769.00,0.00,0.00,0.00
3,Marshall,23646.00,0.00,0.00,0.00
3,Watauga,23336.00,0.00,0.00,0.00
3,Horizon City,23069.00,0.00,0.00,0.00
3,Corinth,22868.00,0.00,0.00,0.00
3,Dickinson,21612.00,0.00,0.00,0.00
3,Ennis,21546.00,0.00,0.00,0.00
3,Stephenville,21345.00,0.00,0.00,0.00
3,Murphy,21001.00,0.00,0.00,0.00
3,Anna,20975.00,0.00,0.00,0.00
3,Princeton,20966.00,0.00,0.00,0.00
3,Brushy Creek,20953.00,0.00,0.00,0.00
3,Fate,20757.00,0.00,0.00,0.00
3,Portland,20369.00,0.00,0.00,0.00
3,Alamo,20008.00,0.00,0.00,0.00
3,Plainview,19893.00,0.00,0.00,0.00
3,Universal City,19853.00,0.00,0.00,0.00
3,Angleton,19597.00,0.00,0.00,0.00
3,Boerne,19509.00,0.00,0.00,0.00
3,Alton,19205.00,0.00,0.00,0.00
3,Orange,19178.00,0.00,0.00,0.00
3,Cinco Ranch,19139.00,0.00,0.00,0.00
3,Lakeway,19130.00,0.00,0.00,0.00
3,Terrell,19019.00,0.00,0.00,0.00
3,Crowley,19007.00,0.00,0.00,0.00
3,Seagoville,18968.00,0.00,0.00,0.00
3,Palestine,18888.00,0.00,0.00,0.00
3,La Marque,18833.00,0.00,0.00,0.00
3,Brownwood,18805.00,0.00,0.00,0.00
3,Steiner Ranch,18683.00,0.00,0.00,0.00
3,Nederland,18475.00,0.00,0.00,0.00
3,White Settlement,18119.00,0.00,0.00,0.00
3,Brenham,18086.00,0.00,0.00,0.00
3,Bay City,17816.00,0.00,0.00,0.00
3,Alice,17797.00,0.00,0.00,0.00
3,Gainesville,17688.00,0.00,0.00,0.00
3,Melissa,17497.00,0.00,0.00,0.00
3,Royse City,17357.00,0.00,0.00,0.00
3,Stafford,17278.99,0.00,0.00,0.00
3,Glenn Heights,17175.00,0.00,0.00,0.00
3,Addison,17128.00,0.00,0.00,0.00
3,Bellaire,17115.98,0.01,0.01,0.00
3,Groves,17021.00,0.00,0.00,0.00
3,Manor,16917.00,0.00,0.00,0.00
3,Donna,16774.00,0.00,0.00,0.00
3,Taylor,16767.00,0.00,0.00,0.00
3,Pampa,16735.00,0.00,0.00,0.00
3,Humble,16488.99,0.00,0.00,0.00
3,Mercedes,16449.00,0.00,0.00,0.00
3,Hewitt,16244.00,0.00,0.00,0.00
3,Sulphur Springs,16185.00,0.00,0.00,0.00
3,Mount Pleasant,16061.00,0.00,0.00,0.00
3,Gatesville,16058.00,0.00,0.00,0.00
3,South Houston,16016.99,0.00,0.00,0.00
3,Highland Village,16004.00,0.00,0.00,0.00
3,Red Oak,15909.00,0.00,0.00,0.00
3,Rendon,15894.00,0.00,0.00,0.00
3,Live Oak,15875.00,0.00,0.00,0.00
3,Palmview,15650.00,0.00,0.00,0.00
3,Buda,15487.00,0.00,0.00,0.00
3,Aldine,15433.98,0.01,0.01,0.00
3,Canyon,15398.00,0.00,0.00,0.00
3,Uvalde,15344.00,0.00,0.00,0.00
3,Rio Grande City,15258.00,0.00,0.00,0.00
3,Mineral Wells,15130.00,0.00,0.00,0.00
3,West University Place,14906.97,0.01,0.01,0.00
3,Hereford,14874.00,0.00,0.00,0.00
3,Lockhart,14708.00,0.00,0.00,0.00
3,Dumas,14362.00,0.00,0.00,0.00
3,Hidalgo,14250.00,0.00,0.00,0.00
3,Jacksonville,14186.00,0.00,0.00,0.00
3,Wells Branch,14156.00,0.00,0.00,0.00
3,Forest Hill,13923.00,0.00,0.00,0.00
3,Lumberton,13803.00,0.00,0.00,0.00
3,Azle,13734.00,0.00,0.00,0.00
3,Port Neches,13627.00,0.00,0.00,0.00
3,Seabrook,13617.00,0.00,0.00,0.00
3,Beeville,13518.00,0.00,0.00,0.00
3,Trophy Club,13454.00,0.00,0.00,0.00
3,Kilgore,13444.00,0.00,0.00,0.00
3,Andrews,13416.00,0.00,0.00,0.00
3,Henderson,13348.00,0.00,0.00,0.00
3,Tomball,13032.00,0.00,0.00,0.00
3,Athens,13013.00,0.00,0.00,0.00
3,Manvel,12873.00,0.00,0.00,0.00
3,Santa Fe,12828.00,0.00,0.00,0.00
3,Robinson,12668.00,0.00,0.00,0.00
3,Lantana,12583.00,0.00,0.00,0.00
3,Levelland,12565.00,0.00,0.00,0.00
3,Borger,12398.00,0.00,0.00,0.00
3,Webster,12283.00,0.00,0.00,0.00
3,El Campo,12220.00,0.00,0.00,0.00
3,Richmond,12117.00,0.00,0.00,0.00
3,Hornsby Bend,12021.00,0.00,0.00,0.00
3,Fort Bliss,12009.00,0.00,0.00,0.00
3,Granbury,11665.00,0.00,0.00,0.00
3,Roma,11543.00,0.00,0.00,0.00
3,Four Corners,11490.00,0.00,0.00,0.00
3,Leon Valley,11479.00,0.00,0.00,0.00
3,Port Lavaca,11410.00,0.00,0.00,0.00
3,La Homa,11389.00,0.00,0.00,0.00
3,Snyder,11310.00,0.00,0.00,0.00
3,Selma,11302.00,0.00,0.00,0.00
3,Fredericksburg,11254.00,0.00,0.00,0.00
3,Iowa Colony,11028.00,0.00,0.00,0.00
3,Heartland,11019.00,0.00,0.00,0.00
3,Burkburnett,11012.00,0.00,0.00,0.00
3,Elgin,10996.00,0.00,0.00,0.00
3,Pleasanton,10854.00,0.00,0.00,0.00
3,Scenic Oaks,10727.00,0.00,0.00,0.00
3,Clute,10650.00,0.00,0.00,0.00
3,Freeport,10639.00,0.00,0.00,0.00
3,Fair Oaks Ranch,10630.00,0.00,0.00,0.00
3,Bonham,10594.00,0.00,0.00,0.00
3,Fairview,10570.00,0.00,0.00,0.00
4,Houston,6046369.63,8.85,9.86,3.66
4,Dallas,5843631.98,0.01,0.01,0.00
4,San Antonio,2069842.97,0.01,0.01,0.00
4,Austin,1915030.97,0.01,0.01,0.01
4,Fort Worth,941311.00,0.00,0.00,0.00
4,El Paso,862494.00,0.00,0.00,0.00
4,McAllen,810034.00,0.00,0.00,0.00
4,Denton,455152.00,0.00,0.00,0.00
4,Arlington,394769.00,0.00,0.00,0.00
4,Corpus Christi,339431.99,0.00,0.00,0.00
4,Plano,287339.00,0.00,0.00,0.00
4,Lubbock,283024.00,0.00,0.00,0.00
4,Killeen,261099.00,0.00,0.00,0.00
4,Laredo,255948.99,0.00,0.00,0.00
4,Irving,255036.00,0.00,0.00,0.00
4,Garland,245298.00,0.00,0.00,0.00
4,Brownsville,223416.00,0.00,0.00,0.00
4,College Station,215767.99,0.00,0.01,0.00
4,Frisco,210238.00,0.00,0.00,0.00
4,Amarillo,205100.00,0.00,0.00,0.00
4,Galveston,202809.97,0.01,0.01,0.00
4,McKinney,202314.00,0.00,0.00,0.00
4,Grand Prairie,198564.00,0.00,0.00,0.00
4,Waco,197594.00,0.00,0.00,0.00
4,Odessa,162648.00,0.00,0.00,0.00
4,Pasadena,149344.92,0.03,0.04,0.01
4,Mesquite,148848.00,0.00,0.00,0.00
4,Beaumont,146553.99,0.00,0.01,0.00
4,Midland,143714.00,0.00,0.00,0.00
4,Carrollton,132741.00,0.00,0.00,0.00
4,Tyler,131037.00,0.00,0.00,0.00
4,Lewisville,128313.00,0.00,0.00,0.00
4,Abilene,127130.00,0.00,0.00,0.00
4,Pearland,125982.93,0.03,0.03,0.01
4,Round Rock,124288.00,0.00,0.00,0.00
4,Temple,123932.00,0.00,0.00,0.00
4,Richardson,118269.00,0.00,0.00,0.00
4,The Woodlands,116915.97,0.01,0.01,0.01
4,Harlingen,115767.00,0.00,0.00,0.00
4,League City,114884.97,0.01,0.01,0.00
4,Port Arthur,114859.99,0.00,0.00,0.00
4,Longview,112687.00,0.00,0.00,0.00
4,Sugar Land,109734.95,0.02,0.02,0.01
4,Allen,107684.00,0.00,0.00,0.00
4,Edinburg,102561.00,0.00,0.00,0.00
4,Wichita Falls,102558.00,0.00,0.00,0.00
4,San Angelo,99507.00,0.00,0.00,0.00
4,New Braunfels,98700.00,0.00,0.00,0.00
4,Conroe,96975.98,0.01,0.01,0.00
4,Atascocita,93925.95,0.02,0.02,0.01
4,Mission,86234.00,0.00,0.00,0.00
4,Bryan,86169.00,0.00,0.00,0.00
4,Baytown,84537.97,0.01,0.01,0.00
4,Pharr,79809.00,0.00,0.00,0.00
4,Georgetown,78803.00,0.00,0.00,0.00
4,Texarkana,78541.00,0.00,0.00,0.00
4,Flower Mound,77886.00,0.00,0.00,0.00
4,Cedar Park,77474.00,0.00,0.00,0.00
4,Mansfield,75398.00,0.00,0.00,0.00
4,Missouri City,75233.96,0.02,0.02,0.01
4,San Marcos,74469.00,0.00,0.00,0.00
4,Sherman,73984.00,0.00,0.00,0.00
4,North Richland Hills,70338.00,0.00,0.00,0.00
4,Leander,67880.00,0.00,0.00,0.00
4,Spring,67102.97,0.01,0.01,0.01
4,Victoria,66523.00,0.00,0.00,0.00
4,Pflugerville,65162.00,0.00,0.00,0.00
4,Rowlett,64139.00,0.00,0.00,0.00
4,Euless,60373.00,0.00,0.00,0.00
4,Wylie,58991.00,0.00,0.00,0.00
4,DeSoto,55896.00,0.00,0.00,0.00
4,Texas City,54158.99,0.00,0.00,0.00
4,Kyle,52439.00,0.00,0.00,0.00
4,Little Elm,51426.00,0.00,0.00,0.00
4,Burleson,50981.00,0.00,0.00,0.00
4,Grapevine,50875.00,0.00,0.00,0.00
4,Rockwall,49605.00,0.00,0.00,0.00
4,Bedford,49191.00,0.00,0.00,0.00
4,Cedar Hill,48547.00,0.00,0.00,0.00
4,Huntsville,46917.00,0.00,0.00,0.00
4,Haltom City,45681.00,0.00,0.00,0.00
4,Keller,45598.00,0.00,0.00,0.00
4,The Colony,44916.00,0.00,0.00,0.00
4,Waxahachie,43591.00,0.00,0.00,0.00
4,Channelview,43535.97,0.01,0.01,0.00
4,Schertz,43128.00,0.00,0.00,0.00
4,Coppell,42029.00,0.00,0.00,0.00
4,Weslaco,41437.00,0.00,0.00,0.00
4,Friendswood,40826.99,0.01,0.01,0.00
4,Lancaster,40753.00,0.00,0.00,0.00
4,Hurst,39912.00,0.00,0.00,0.00
4,Duncanville,39879.00,0.00,0.00,0.00
4,Rosenberg,39466.99,0.00,0.00,0.00
4,Mission Bend,37279.98,0.01,0.01,0.00
4,Midlothian,37256.00,0.00,0.00,0.00
4,Copperas Cove,37149.00,0.00,0.00,0.00
4,Farmers Branch,36254.00,0.00,0.00,0.00
4,Socorro,36237.00,0.00,0.00,0.00
4,La Porte,36076.99,0.01,0.01,0.00
4,San Juan,35674.00,0.00,0.00,0.00
4,Timberwood Park,34980.00,0.00,0.00,0.00
4,Del Rio,34638.00,0.00,0.00,0.00
4,Prosper,34567.00,0.00,0.00,0.00
4,Lufkin,34158.00,0.00,0.00,0.00
4,Weatherford,33924.00,0.00,0.00,0.00
4,Cibolo,33829.00,0.00,0.00,0.00
4,Deer Park,33822.98,0.01,0.01,0.00
4,Harker Heights,33595.00,0.00,0.00,0.00
4,Cleburne,32966.00,0.00,0.00,0.00
